bca_id,building,award,fy,gfa,address,postal_code,district,developer,architect,structural_eng,me_eng,land_cons,qs,main_contractor,fac_mgt,esd_cons,esco_cons,green_cons,description,green_features,building_use
77BF5786-7D4E-4E85-8ED0-A743F58926CC,Institute of System Science at National University of Singapore,Green Mark Platinum (Super Low Energy),FY20,6461.65,"25 Heng Mui Keng Terrace, Singapore 119615",119615,5,National University of Singapore,AWP Architects Pte Ltd,KCL Consultants Pte Ltd,CPG Consultants Pte Ltd,,,Gennal Industries Pte Ltd,,-,-,-,"NUS Institute of System Science (NUS-ISS) is a 6 storey building with a GFA of 12,945 m2. 

This scope consist of refurbishment the existing 5 storey teaching and office facilities inclusive of all the common spaces such as management offices, student lounge, classrooms, auditorium, computer labs, multipurpose room, student study room and demo rooms. It also involves erection of 1 new floor with a total expansion of area by close to 50%.","['Energy efficient air conditioning system (5 ticks VRF)', 'Energy efficient lighting system (>40% savings over baseline)', 'Use of motion sensors for toilets and staircases', 'Extensive use of metering system for plug load management', 'Extensive use of sustainable products', 'Provision of a 108 kWp photovoltaic system', '41.5% energy savings vs NRB 2015 Reference model ']",Institutional
797780dd-2d1c-4e31-994b-deb877645f82,SIAEC Hangar 3,Green Mark Platinum (Super Low Energy),FY22,12444,21 Airline Road 819835,819835,17,SIA Engineering Company,,,,,,,SMM Pte Ltd,Surbana Jurong Consultants Pte. Ltd,-,-,"SIAEC, Hangar 3 is a 4-storey office building, specialized and well equipped with facilities such as aircraft docking system and overhead cranes system where aircraft professionals to have full access to the aircraft during servicing. The Hangar proper houses the workshops to conduct service maintenance for various aircraft models.",['-'],Others
A60978C9-3352-48B4-817A-D6DA98DEF360,Block N2,Green Mark Platinum (Super Low Energy),FY20,19971,50 Nanyang Drive Block N2,639798,22,Nanyang Technological University,,Nil,,,,,SMM Pte Ltd,SMM Pte Ltd,-,-,Block N2 is a 6 storey building which has a research office at level 1 and a few lecture theartes / tutorial rooms at the lower levels. There is also a business library which occupies B2 and B3 of section B,"['Efficient water cooled plant', 'High Efficient LED Lighting', 'Certified PUB Water Efficient Buildings', 'Naturally ventilated carpark', 'Motion sensors at all toilets and staircases']",Institutional
ACD63AC6-A4ED-4AEB-983D-277C5AEAA44A,Central Library at National University of Singapore,Green Mark Platinum (Super Low Energy),FY20,24740.1,"12 Kent Ridge Cres, Singapore 119275",119275,5,National University of Singapore,Architects 61 Pte Ltd,KCL Consultants Pte Ltd,Beca Carter Hollings & Ferner (S.E. Asia) Pte Ltd,,,Antara Koh Pte Ltd,,-,-,-,PROPOSED A&A TO THE EXISTING 6-STOREY CENTRAL LIBRARY INCLUDING EXISTING 4TH & 5TH STOREY CONNECTION TO THE EXISTING 7-STOREY CENTRAL LIBRARY ANNEX OF THE NATIONAL UNIVERSITY OF SINGAPORE AT 12 KENT RIDGE CRESCENT (QUEENSTOWN PLANNING AREA),"['Energy efficient chilled water plant (operating efficiency - 0.58 kW/RT)', 'Energy efficient lighting system (>60% savings over baseline)', 'Use of motion sensors for toilets and staircases', 'Extensive greenery around main entrance foyer', 'Extensive use of sustainable products', 'Naturally-ventilated circulation space to adjacent buildings', 'Provision of 460 kWp photovoltaic system', '48% energy savings vs NRB 2015 reference']",Office
a90c076a-b616-4329-86e6-481ddd57eb9a,Singapore Examinations and Assessment Board,Green Mark Platinum (Super Low Energy),FY21,22087,298 Jalan Bukit Ho Swee,169565,3,Singapore Examinations and Assessment Board,Surbana Jurong Consultants Pte Ltd.,Surbana Jurong Consultants Pte Ltd.,Surbana Jurong Consultants Pte Ltd.,Surbana Jurong Consultants Pte Ltd.,,Kwan Yong Construction Pte.Ltd,,Surbana Jurong Consultants Pte Ltd.,-,-,"The SEAB Building is a nine-storey office building with ancillary facilities located within the Tiong Bahru area. The building incorporates green features, smart technologies and efficient equipment that aims to create an innovative and efficient work environment that promotes health and eco-friendliness.","['Biophilic design with sky gardens with overall Green Plot Ratio of 8.48', 'Passive architectural design to enhance natural ventilation to lower building cooling demands', 'Hybrid cooling for office spaces and multi-purpose rooms', 'High efficient chiller plant system with efficiency of 0.56kW/RT', 'Integrated building management system', 'Energy efficient lighting system that exceeds 50% energy savings from SS baseline', 'High performing building envelope with an ETTV of 21.77 W/m2', 'Use of rainwater to reduce potable water demand by 20%', 'Efficient use of water through 100% “Excellent” WELS water fittings']",Office
28D5033E-AF2C-4C7E-91A8-414A705682A5,Caltex Jurong Spring,Green Mark Platinum (Super Low Energy),FY20,812,100 Jurong West Avenue 1,649519,22,Chevron Singapore Pte Ltd,OGP Konsult Pte Ltd,Regional Engineering Pte Ltd,Regional Engineering Pte Ltd,Wing Tuck Engineering Pte Ltd,,Wing Tuck Engineering Pte Ltd,,-,-,-,PROPOSED RECONSTRUCTION OF EXISTING SINGLE STOREY PETROL STATION ON LOT 02532L MK06 AT 100 JURONG WEST AVENUE 1 SINGAPORE 649519,"['5 Ticks Unitary Air-conditioning System', '100% LED Lighting Fixtures', '41.2 kWp Solar PV System', '45.2% Replacement of Power Consumption with Solar Energy', '100% 3 Ticks WELs Rating Water Fittings']",Others
17F1B73B-B010-4BA5-8032-4F14E13D7672,National University of Singapore - Faculty of Engineering Block EA,Green Mark Platinum (Super Low Energy),FY19,19680,"9 Engineering Drive 1, Singapore 117575",117575,5,National University of Singapore,,,,,,,NUS Office of Facilities Management,C&W Services (S) Pte Ltd,-,-,NUS Block EA is a 7-storey block within the Faculty of Engineering at the National University of Singapore. The building is used by the faculty's teaching staff and is also occupied with various laboratories and tutorial rooms for students.,"['Energy-efficient chiller plant system with guaranteed efficiency of 0.569 kW/RT', 'Energy-efficient air distribution system achieving 41% improvement over baselines, with CO2 sensors available to regulate fresh air intake to AHUs', 'Energy-efficient LED lighting system achieving 41% improvement over baselines, with motion sensors installed at corridors, staircases & toilets', 'Smart water sub-meters are installed for remote monitoring of water consumption at laboratories & toilets', 'Toilet water fittings are certified with PUB WELS ""Excellent"" rating', 'Extensive use of environmental-friendly products certified by SGBC & SGLS for A&A works', 'Power meters installed for monitoring of energy consumption by individual AHUs, FCUs & MV fans']",Institutional
1B20C437-9A69-4A54-AA3F-2A6E9B4102A9,Medicine-Science Knowledge Hub at National University of Singapore,Green Mark Platinum (Super Low Energy),FY20,9700.82,"11 Lower Kent Ridge Road, Singapore 119083",119083,5,National University of Singapore,CPG Consultants Pte Ltd,ECAS Consultants Pte Ltd,WSP Consultancy Pte Ltd,,,Debenho Pte Ltd,,WSP Consultancy Pte Ltd,-,-,"Knowledge Hub  (Medical-science Library) at 11 Lower Kent Ridge Road. New Knowledge Hub comprised of 4 
storeys with a GFA of approximately 8,900m2 the spaces are Library, Offices, Training rooms, Recording Room, Study Area and Discussion Rooms.","['ETTV - 43.99 W/m2', 'Energy efficient chilled water plant (operating efficiency - 0.59 kW/RT)', 'Energy efficient lighting system (>60% savings over baseline)', 'Use of motion sensors for toilets and staircases', 'Extensive use of sustainable products', 'Provision of 150 kWp photovoltaic system', '40.5% energy savings vs NRB 2015 Reference model']",Institutional
B39921BE-634E-43ED-A116-299EE770E1D0,School of Computing Block COM3 at National University of Singapore,Green Mark Platinum (Super Low Energy),FY20,17033.94,"Lot 03891P, 03894K, 04340V, 04342T, 05023L, 05025M, 05112L MK03 at Research Link, NUS (Queenstown Planning Area)",119077,5,National University of Singapore,LAUD Architects Pte Ltd,Ronnie & Koh Consultants Pte Ltd,Alpha Consulting Engineers Pte Ltd,,,Kim Seng Heng Engineering Construction Pte Ltd,,Building System and Diagnosis Pte Ltd,-,-,"A BLOCK OF 2-STOREY NUS SCHOOL OF COMPUTING WITH 3 BASEMENTS, CANTEEN, ROOF GARDEN AND A&A TO EXISTING COM2 BUILDING ON LOT  03891P, 03894K, 04340V, 04342T, 05023L, 05025M, 05112L MK03 AT RESEARCH LINK, NATIONAL UNIVERSITY OF SINGAPORE (QUEENSTOWN PLANNING AREA)","['Estimated Energy Savings: 1,084,813 kWh/yr,                                                    Estimated Water savings: 14,781 m3 /yr, ETTV: 37.86W/m2', 'Energy efficient chilled water air conditioning system                          Total system efficiency of 0.75 kW/RT                                                   (0.58 kW/RT + 0.17 KW/RTAir)', 'Energy efficient lighting system (>40% savings over baseline)', 'Use of motion sensors for toilets and staircases', 'Extensive use of WELS “Excellent” water fittings', 'Extensive use of sustainable green products', 'Smart and Integrated Building Management System']",Office
BE5C465A-AA3A-4741-9055-AE5E28624C77,United World College of South East Asia- East,Green Mark Platinum (Super Low Energy),FY20,77450.18,"1 Tampines Street 73, Singapore 528704",528704,18,United World College of South East Asia- East,,,,,,,United World College of South East Asia- East,United World College of South East Asia- East,-,-,"Private college offering a mission-driven, values-based international education to students from more than 90 nationalities. A K–12 school, with two campuses in Singapore and over 5,500 students.","['Estimated energy savings: 278,940 kWh/yr; Estimated water savings: 5033 m3', 'High efficiency chiller plant- 0.58kW/RT', 'Extensive green wall', 'Rainwater collection and filtration using rain garden for irrigation', 'Depth of classroom not more than 9.5m to enhance daylight harvesting', 'Motion sensor for lighting control for lift lobbies, changing rooms and common staircases']",Institutional
C018675C-F253-4356-B158-3E09EA68A18D,Surbana Jurong Campus,Green Mark Platinum (Super Low Energy),FY19,68915,Cleantech Loop,0,0,Surbana Jurong Capital (JID) Pte Ltd,Surbana Jurong Consultants Pte Ltd,KTP Consultants Pte Ltd (a member of Surbana Jurong),KTP Consultants Pte Ltd (a member of Surbana Jurong),PWP Landscape Inc / Surbana Jurong Consultants Pte Ltd,,Boustead Projects E&C Pte Ltd,,Surbana Jurong Consultants Pte Ltd,-,-,"The Surbana Jurong campus is the new global headquarters of Surbana Jurong, which has grown to become one of the largest Asia-based urban and infrastructure consultancy firms in the world. It is located at the new Jurong Innovation District, the next-generation district in Singapore to promote the future of innovation for enterprise, learning and living. When completed by 2021, the 68,915 sqm development will serve to demonstrate what a smart, sustainable and future-ready workplace would look like.","['Optimized Massing', 'Smart Lighting Controls', 'Live Energy and Water monitoring dashboard', 'Integrated Building Management System', 'Rain gardens and bio-swale to enhance water sustenance', 'Smart Cooling with Under Floor Air Distribution System', 'Full adoption of precast walls, columns, beams and planks']",Office
c2bc17af-2f02-4623-a86d-7c6c40c7d5e7,Labrador Tower,Green Mark Platinum (Super Low Energy),FY22,88500,"Tower: 1 Pasir Panjang Road, Singapore 118479OSC: 9 Pasir Panjang Road, Singapore 119475",118479,5,Labrador Real Estate Pte Ltd / SP PowerAssets Ltd,B+H Architects / Surbana Jurong Consultants Pte Ltd,Surbana Jurong Consultants Pte Ltd,Surbana Jurong Consultants Pte Ltd,Grant Associates,,"Hyundai Engineering & Construction Co., Ltd.",,Surbana Jurong Consultants Pte Ltd,-,-,"The Labrador Tower project, located at the Labrador Villa Road / Pasir Panjang Road, is a mixed-use development comprising a 34-storey premium office tower and a five-storey low-rise block housing a mixture of F&B, retail and office space. The tower is a Grade A commercial office building with garden terraces, End-Of-Trip facilities, basement carpark and rooftop F&B outlet. The super low energy building is equipped with a suite of sustainable and smart energy solutions which optimizes energy efficiency. Surrounded by greenery, it is directly connected to a 145,000 ft² nature park and 2-minutes-walk to the Labrador Park MRT.",['-'],Mixed Development
