bca_id,building,award,fy,gfa,address,postal_code,district,developer,architect,structural_eng,me_eng,land_cons,qs,main_contractor,fac_mgt,esd_cons,esco_cons,green_cons,description,green_features,building_use,building_use_manual,main_category,main_category_grouped
F571623C-8720-4C6B-97F9-598719C7D429,The National Art Gallery - Singapore,Green Mark Gold Plus,FY12,60732.99,"1 Saint Andrew's Road, Singapore 178957",178957,6,"The National Art Gallery, Singapore",CPG Consultants Pte Ltd,CPG Consultants Pte Ltd,CPG Consultants Pte Ltd,Studio Miloo,,,,-,-,-,The National Art Gallery of Singapore is a new visual arts institution which will contribute to building Singapore as a regional and international hub for visual arts. It will display promote research and study Southeast Asian art including Singapore art as well as play host to international art exhibitions.,"['Energy Efficient Air-Con System Design', 'Energy Efficient Lighting', 'Use of non-potable water for irrigation', 'Landscape roof top greenery and vertical greenery system', 'Siphonic discharge system at roof']",Institutional,['educational/research'],"['resource stewardship', 'sustainable management', 'sustainable management', 'sustainable management', 'sustainable management', 'sustainable management']","['resource stewardship', 'sustainable management']"
F6F366B4-0382-4BFC-A97D-D8B739FC5AD9,Raffles City Convention Centre,Green Mark Gold,FY17,17254,"2 Stamford Road, Singapore 178882",178882,6,RC Hotels Pte Ltd,,,,,,,RC Hotels Pte Ltd,-,CBRE Pte Ltd,-,The project is a one-floor convention centre located at 4th floor of Raffles City. The gross floor area is 17 254 m2. The project address is 2 Stamford Road which is just above City Hall MRT station. The landlord is CapitaLand and the project owner RC Hotels Pte Ltd is the tenant for the one-floor space.,['LED lightings 2. VVVF escalators and lifts 3. AHUs are scheduled to be upgrade to VFD AHUs'],Commercial,['office/commercial'],"['building energy performance', 'building energy performance', 'smart & healthy building']","['building energy performance', 'smart & healthy building']"
F84E3281-39FA-4AD5-B452-70CB84C36B5F,GEMS World Academy Singapore (Phase 1),Green Mark Gold,FY14,34865,2 Yishun Street 42,768039,27,GEMS World Academy Pte Ltd,CPG Consultants Pte Ltd,RSP Architects Planners & Engineers (Pte) Ltd,Bescon Consulting Engineers Pte,Site Concepts International Pte Ltd,,Lend Lease Singapore Pte Ltd,Lend Lease Singapore Pte Ltd,-,Building System & Diagnostics Pte Ltd,-,"GEMS World Academy Singapore is the first GEMS premium school in Singapore which is located in Yishun Town. It will be a full program school catering for Kindergarten to Secondary Level students.
GEMS World Academy Singapore (Phase 1) consists of 2 6-storey blocks (Block A and C) and 2 3-storey blocks (Block B and D). In addition the carpark and bus bay are located on the first storey and lower first storey respectively.","['Low-Emissivity insulating glass is employed to reduce heat gain', 'Water-cooled chilled water plant is designed to meet the targeted system efficiency of 0.65 kW/Rton at operating load condition', 'Extensive use of energy efficiency T5 fluorescent lights with high frequency electronic ballast for interior space']",Institutional,['educational/research'],"['sustainable management', 'smart & healthy building']","['sustainable management', 'smart & healthy building']"
386AFC4F-122D-437B-AE7E-2D7A7E8AAD1D,School of Business & AeroHub at Singapore Polytechnic,Green Mark Platinum,FY15,34227,"500 Dover Road, Singapore 139651",139651,5,Singapore Polytechnic,CPG Consultants Pte Ltd,CPG Consultants Pte Ltd,CPG Consultants Pte Ltd,,,Santarli-Zhengkeng Joint Venture,CPG Consultants Pte Ltd,-,CPG Consultants Pte Ltd,-,Singapore Polytechnic Aerospace Hub and Business School is an institutional building that consists of 3 blocks of building A B and C located at 500 Dover Road. Block A is 4 storey high block B is 7 storey high and block C is 8 storey high.,"[' Estimated energy savings: 764 935 kWh/yr; Estimated water savings: 311 960 m3/yr ;  ETTV: 38.37 W/m2', ' High efficiency chilled water system with VSD chilled water pumps condenser water pumps and cooling towers', ' Use of energy efficient T5 lighting for tutorial rooms', ' Use of Ground Granulated Blast Furnace Slag and recycled concrete aggregate for construction', ' Extensive use of SGLS labeled green products and excellent WELS rating products']",Institutional,"['office/commercial', 'educational/research']","['building energy performance', 'resource stewardship', 'building energy performance', 'resource stewardship', 'smart & healthy building', 'building energy performance', 'smart & healthy building', 'sustainable management', 'sustainable management', 'resource stewardship', 'resource stewardship', 'smart & healthy building']","['building energy performance', 'sustainable management', 'smart & healthy building', 'resource stewardship']"
389B2212-B17B-4C3D-93EB-3D0665FD735B,Awan Data Centre,Green Mark Gold,FY14,9104,1 Tuas Avenue 4 Singapore 639382,639382,22,Awan Data Centre Pte Ltd,AWP Pte Ltd,,Aup Consultants Pte Ltd,,,Metro PL International Pte Ltd,Earth-In-Mind Pte Ltd,-,Pro-Matrix Pte Ltd,-,The building is a 3-storey sexisting building which has undergone major retrofitting to accommodate its new function of being a new date centre with an estimated total gross floor area of 6818 sqm located at 1 Tuas ave 4,"['Use of Rear Door Heat Exchanger (RDHx) for Data Halls', 'Provision of Bi-level lighting (Redwood lighting sysytem)', 'Use of 3-tick SGBC-certified chillers']",Industrial,['data centre'],[],[]
38AB0C05-7C85-4C39-ABE6-6C444E4B9E01,City Serviced Offices Pte Ltd,Green Mark Certified,FY15,466,"9 Tampines Grande, #03-12/15 Singapore 528735",528735,18,City Serviced Offices Pte Ltd,,,,,,,Onestop Creative Associate Pte Ltd,-,-,-,City Serviced Offices provides a full menu of business services support. The fully-furnished air-conditioned offices can accommodate individual grouped or open plan offices to reflect difference business needs. All offices are supported by IT and telecommunications infrastructure.,['T5 lights for individual offices; LED lights for pantry 2. Shared facilities such as conference room fax machine photocopiers printers etc 3. Eco-friendly furniture used for all offices'],Commercial,['office/commercial'],['smart & healthy building'],['smart & healthy building']
38D1051E-D2E1-4AB3-83C7-EF826CC080F0,Tata Communications Exchange (1st Re-certification),Green Mark Gold,FY16,16066.95,"35 Tai Seng Street, Singapore 534103",534103,19,Mapletree Industrial Trust Management Ltd,,,,,,,CBM Solutions Pte Ltd,Mapletree Facilities Services Pte Ltd,CBM Solutions Pte Ltd,-,Tata Communications Exchange is a 6-storey Light Industrial Building with a total GFA of 16066.95 sqm consisting of 1 storey of car park 2 storeys of office and 3 storeys of data centre. It is located within the Paya Lebar I-Park a 15-hectare estate for companies in the lifestyle and knowledge-driven industries.,"['Adopt natural lighting design at lobby at every level2. Use of energy efficient lifts with VVVF and sleep mode function3. Use of ""Very Good"" and ""Excellent"" WELS rating tap fittings']",Industrial,"['office/commercial', 'industrial', 'data centre']","['building energy performance', 'building energy performance', 'building energy performance', 'resource stewardship']","['building energy performance', 'resource stewardship']"
38FF42B5-CDB0-4A31-9DC6-C9E851F75BED,Singapore Chinese Cultural Centre,Green Mark Platinum,FY17,15122.87,"1 Straits Boulevard, Singapore 018906",18906,0,Singapore Chinese Cultural Centre,DP Architects Pte Ltd,Meinhardt (Singapore) Pte Ltd,Meinhardt (Singapore) Pte Ltd,DP Architects Pte Ltd,,Kim Seng Heng Engineering Construction Pte Ltd,Arcadis Project Management Pte Ltd,Acviron Acoustics Consultants Pte Ltd,Meinhardt FaÃ§ade Technology (S) Pte Ltd,-,11-storey Singapore Chinese Cultural Centre on lot 00482A TS30 bounded by Union Street Marina View and Straits Boulevard (Downtown core planning area),['Use of energy-efficient double glazing with double low-e coatings. 2. Use of district cooling 3. Use of LED for all light fittings 4. Use of motion sensors in staircases and toilets 5. Use of UVC-band emitters in all AHUs 6. Highly sustainable and buildable construction 7. High Green Plot Ratio intensive landscape area over roof'],Institutional,"['recreational/culture', 'office/commercial']","['sustainable management', 'sustainable management', 'sustainable management', 'sustainable management', 'sustainable management', 'building energy performance', 'smart & healthy building', 'smart & healthy building']","['sustainable management', 'building energy performance', 'smart & healthy building']"
3990AFEF-D140-43E3-9B41-BF63FB8D0DBF,Hong Leong Properties Pte Ltd,Green Mark Certified,FY16,59,"80 Anson Road, #02-03A, Fuji Xerox Towers Management Office, Singapore 079907",79907,2,Hong Leong Properties Pte Ltd,,,,,,,CBM Pte Ltd,-,CBM Pte Ltd,-,The Fuji Xerox Towers Management Office has 7 employees serving a total of 48 tenants. The office is located at 80 Anson Road #02-03A Fuji Xerox Towers with a floor area of 59m2.The management team is responsible for the retrofitting and upgrading works for the office tower. As the landlord of the building the team tries to engage tenants in reducing electricity water consumption and waste.,['T5 lights for entire office space2. Eco-friendly office stationery3. Energy efficient office equipment'],Commercial,['office/commercial'],[],[]
39b6b730-5c5e-4786-b703-7bf9f3a5b743,121 Banyan Drive,Green Mark Certified,FY21,65765,121 Banyan Drive Jurong Island Singapore 627570,627570,22,SGRE Banyan Pte Ltd,,,,,,,LTH Logistics (S) Pte Ltd,WSP Consultancy Pte Ltd,-,-,It is a 6 storey ramp-up warehouse with ancillary office. It has two blocks of single storey warehouse and large ISO tank open yard.,"['39.7% lighting savings achieved through usage of T5 light, LED and metal halide']",Commercial,"['office/commercial', 'industrial']",['smart & healthy building'],['smart & healthy building']
39EAAF61-4514-41D6-8900-D768A6770F4A,Great World Serviced Apartments,Green Mark Platinum,FY14,41453,"2 Kim Seng Walk, Singapore 239404",239404,9,Midpoint Properties Limited,,,,,,,Great World Serviced Apartments,G-Energy Global Pte Ltd,G-Energy Global Pte Ltd,-,GWSA is Singapore’s largest tallest and most comprehensive serviced apartments  located at No 2 Kim Seng Walk. It consists of 2 blocks of 34-storey buildings with a total of 304 fully furnished and well equipped apartment units and 4 levels of basement carpark. Total Gross Floor Area is 41 4513.1 sqm and site area is 6 201sqm.,"[' Estimated energy savings (kWh/yr): 2 771 140; Estimated water savings (m3/yr): 5 500', ' Highly efficient chiller plant to achieve system efficiency of 0.6 kW/ton', ' Measurement & verification system and heat balancing are provided to monitor the chiller plant efficiency', ' Jacuzzi uses heat pump where heating is use in the pool and cooling water will go into chiller system', ' All lightings in common areas carpark and apartment units will be changed to energy efficient lighting', ' Motion sensors linked to lightings in staff toilets and gym toilets. Photocell sensors linked to lightings in lift lobbies on selected floors', ' The Cooling Energy Data Collection System (CEDCS) is provided to allow the building management to obtain store view manage and export accurate and timely data of energy consumed (kWh) for the aircon system in respective apartment units']",Hotel,['residential'],"['resource stewardship', 'smart & healthy building', 'smart & healthy building']","['resource stewardship', 'smart & healthy building']"
